,H,fa1,fa2,fa3,sigma_pop,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
305,5.65247289590985,0.787589555816337,0,0.265185072254603,0.0769156020207651,NA,NA,NA,0.00676099558174263,NA
306,5.40429602451155,0.374262973853757,0.342376487209828,0.25889007877349,0.00187123732402677,NA,NA,NA,NA,NA
307,6.57575488378746,0.408989549239379,0.315760659211008,0.258038486835189,0.000498977187165709,NA,NA,NA,NA,NA
308,6.40923498016937,0,0.612433976725995,0.287025739809861,0.00201503125875159,NA,NA,NA,NA,NA
309,6.9146887556321,0.382950550944828,0.334537098886524,0.25970658331486,0.000144332455422957,NA,NA,NA,NA,NA
310,6.9158464051921,0.360747295650512,0.352276938510588,0.258760277915264,0.000565669843368642,NA,NA,NA,NA,NA
311,6.59271118695884,0.481465503056816,0.265071958645229,0.250205791782356,0.00115942830442865,NA,NA,NA,0.000317778390274658,NA
312,6.35044583407734,0.375773256390037,0.340647601342281,0.259347623004522,0.000825038223663585,NA,NA,NA,NA,NA
313,6.37321676696815,0.457153254772988,0.281238395315104,0.253499867726664,0.00197981678122829,0.000959632088250593,NA,0.00193485683330373,NA,NA
314,6.39737089898752,0.725755747690928,0.103876119312968,0.223218439791922,0.192441247903754,0.0298559044336363,NA,NA,0.0115303419698302,NA
315,7.21078202829601,0.429476806630162,0.301454895232829,0.255540347607105,0.000147518279319846,NA,NA,NA,NA,NA
316,6.98577303462937,0,0.631271919394911,0.27002238168644,0.0106727473797652,NA,NA,NA,0.00358109848409941,NA
317,5.96243976224057,0.526212119837412,0.223912530890002,0.252241186065049,0.00813227993024022,NA,0.000794194419712183,NA,0.000744152839692022,NA
318,7.25307756043655,0.403404888132769,0.325374061741103,0.252750246615868,0.00359999712672239,NA,NA,NA,0.00109166946176947,NA
319,7.1340644100563,0,0.610592915298699,0.287182353722357,0.000686195542708825,NA,NA,NA,NA,NA
320,7.19756704636135,0.533430420288092,0.225830521460659,0.247476993952145,0.000209478754388832,NA,NA,NA,NA,NA
321,7.01052680421227,0.513827538729105,0.239650887215872,0.249545057223779,0.000235297404629933,0.000345117680567884,NA,NA,0.000162884260736586,NA
322,7.03489095226843,0.429346339315522,0.301112615702919,0.255630557770374,0.000281825443000485,NA,NA,NA,NA,NA
323,6.15238953404385,0.502906217238026,0.250639748472931,0.247704555769392,0.00231800792323009,0.000442696241299236,0.00155631712833153,0.00139540600747239,NA,NA
324,5.84352162061997,0.557712626089136,0.205551232617474,0.248477353184083,0.00630448640058685,0.00257400072025581,0.0120633859667041,0.0094738783214273,0.0014610681564353,NA
325,6.74434125731235,0,0.628120298416731,0.27305589897012,0.00653299376271569,NA,NA,NA,0.00177292038790348,NA
326,6.66459346762935,0.0163761830297453,0.614153792717288,0.273047318856785,0.00525901457507109,NA,NA,NA,0.000287684611759908,NA
327,5.69693304848238,0.0555396609516222,0.569302950577834,0.287564763868491,0.00115801666570864,NA,NA,NA,NA,NA
328,6.61634266161418,0.359657691577509,0.354032492033632,0.259716576992077,0.000789050764605326,NA,NA,NA,0.00122836170154614,NA
329,6.44515711208235,0.520464327907605,0.233636605914546,0.2497252439797,0.00124449167258483,NA,NA,NA,0.000329311988955127,NA
330,7.40792542399191,0.515380774378412,0.241265188645737,0.246965122954864,0.00109188293681652,0.00240648022798262,0.0193206481293451,0.0148043124690698,0.00101499218825429,NA
331,6.00173679695934,0.469198256694448,0.279453885732684,0.246394155816384,0.0092257544438579,NA,NA,NA,0.000448779378631541,NA
332,5.92854966307215,0.431815622021991,0.297651497717772,0.255712000035955,0.00859046334968154,0.00331449748563494,0.00172914438518113,0.00640563614111751,0.000780723822987524,NA
333,6.59986147211857,0.373638527670243,0.342311302811436,0.258814084740062,0.000521045523233271,NA,NA,NA,NA,NA
334,6.36550304918615,0.331628868228954,0.383931380596942,0.252038565272872,0.000553406423520303,0.00445621682111747,0.090794411622677,0.0631471288808949,0.00913501129521895,NA
335,6.66212741519481,0.434600263954545,0.297789653632021,0.255331317807462,0.000138417297347342,NA,0.00414855951920603,0.00202983362941917,0.000230962867608167,NA
336,6.33353330981909,0.396076878134425,0.311545390444502,0.272630155929253,0.0013199154374468,0.00604626858273439,0.097556749710097,0.070972284569189,0.00614912394954182,NA
337,7.55767775602099,0.326064540576158,0.373283741073162,0.282137759516445,0.000267127804904463,0.00445119033622802,0.132339082991817,0.093646743068451,0.0112143468569447,NA
338,6.70118684746493,0.0124547827055862,0.602522405506049,0.284806679121139,0.000708335763151038,NA,NA,NA,NA,NA
339,6.16500777886036,0.368843782483501,0.346495413396647,0.258478654732942,0.0011082565179618,NA,NA,NA,NA,NA
340,7.36988103024591,0.390843839280606,0.330601651872691,0.256688248286206,0.000404599178684778,NA,NA,NA,NA,NA
341,7.47743806495944,0.324549994646245,0.377347141469625,0.266641405802411,0.000103009063737306,NA,0.0234604592922278,0.015194032646348,0.00196015851695017,NA
342,6.283223186136,0.398248273382987,0.330179118139375,0.251987251534571,0.0061135153813083,NA,NA,NA,0.00125581124501184,NA
343,6.25857242528386,0.503668497689549,0.246441249129128,0.250679845256214,0.000994428884621207,0.000317015862389593,0.000494880011154257,7.84096975483153e-05,NA,NA
344,7.63119382602459,0.647912431818083,0.137506513523676,0.244065166709822,0.00215343659449032,NA,NA,NA,0.0011081918580846,NA
345,7.18338534439023,0.400397723621601,0.330166461378872,0.250885393231287,0.00509555403386468,NA,NA,NA,0.00154641503417156,NA
346,6.16979965408708,0.405468485832713,0.318477421569649,0.258105708271471,0.000734252774033125,NA,NA,NA,NA,NA
347,7.15552417208721,0.452292905364531,0.285192396074099,0.25345580862813,0.000154315553324503,NA,NA,NA,NA,NA
348,6.86831727059715,0.46286458751171,0.276923443910032,0.252901965173741,9.9182158899063e-05,NA,NA,NA,NA,NA
349,7.30199113450175,0.334735549860495,0.36897824575859,0.265068288880546,0.00010268960345221,NA,NA,NA,NA,NA
350,7.14619774595678,0.441048633213539,0.29553104980744,0.25230912346285,0.000804134103174485,NA,NA,NA,0.000463290058069201,NA
351,6.50438324841258,0.13383748985194,0.523181616083686,0.26918739775658,0.00302669634871812,NA,NA,NA,NA,NA
352,6.37856493006223,0.398899838513535,0.322775312032752,0.25874620035244,0.000261554042435716,NA,NA,NA,NA,NA
353,6.70339510787018,0,0.619964925970713,0.279113272282107,0.00500071157029988,NA,NA,NA,NA,NA
354,6.44573989325237,0,0.626123591317123,0.27415875286439,0.00704324885292961,NA,NA,NA,NA,NA
355,6.22338161235518,0.371884324368379,0.344560540324035,0.257683263943311,0.000787282414767216,NA,NA,NA,NA,NA
356,7.77614917678374,0.641906830358264,0.143621955921301,0.242958642586234,0.00131543264002782,NA,NA,NA,0.000265900192106618,NA
357,7.11108295270712,0.572876310237724,0.196096601289013,0.245852841145085,0.000905613516495959,NA,NA,NA,NA,NA
358,6.72632198321885,0.339305472934992,0.372260842892296,0.256709153013771,0.00366938433359294,NA,NA,NA,0.00101669390371179,NA
359,7.10072078871417,0.400816129102234,0.322811882986686,0.256709248520817,0.000446617670674354,NA,NA,NA,NA,NA
360,6.33391775424422,0.4544847989266,0.284913905397561,0.25226650951332,0.000246862486511186,0.00102474089400394,0.0230909930972815,0.0161133311885841,0.00226937777777096,NA
361,7.6929848969845,0.364172879217609,0.347955849823552,0.260737486550244,0.000247742170358861,NA,NA,NA,NA,NA
362,7.07506993165368,0.605839749153605,0.169813070003679,0.245507721459034,0.00212919885235099,NA,NA,NA,0.000667934379835969,NA
363,7.42047483592714,0.640835434256124,0.141506854821137,0.245636968675157,0.00322731933146916,NA,NA,NA,0.00144663132489935,NA
364,7.80241149106272,0.447249058780343,0.29103360197409,0.251675014850354,0.0011214960298033,NA,NA,NA,0.000550843805827349,NA
365,6.75691199855754,0.476554472089473,0.267576353627683,0.251838930800262,0.00180827452838342,0.00136228761383778,0.00726924194440969,0.00591767462941125,0.000602589336666645,NA
366,7.86084832728585,0.350727708136336,0.358853095567367,0.260384370755339,0.000353445424770051,NA,NA,NA,NA,NA
367,7.4866430094547,0.178922684369953,0.486739735070345,0.26942040828482,0.00170187796950579,NA,NA,NA,NA,NA
