year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,a405,a411,a443,a455,a465,a489,a510,a520,a530,a550,a555,a560,a565,a570,a590,a619,a625,a665,a670,a683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,bbr420,bbr442,bbr470,bbr488,bbr510,bbr514,bbr532,bbr550,bbr555,bbr589,bbr620,bbr671,bbr676,bbr870,wt,sal,poc,kpar,z_37,z_10,z_01,chlide_a,mv_chl_a,dv_chl_a,chl_c3,chl_c2,chl_c1c2,perid,but-fuco,hex-fuco,fuco,pras,viola,diadino,allo,diato,lut,zea,chl_b,beta-car,alpha-car,alpha-beta-car,flag,cruise
1998,9,21,16,26,0,32.323,-121.713,1102,17.84,4127,-999,-999,-999,0.04351,0.03611,0.03476,-999,0.03263,0.05084,-999,0.06411,-999,0.08527,-999,-999,0.10255,-999,-999,-999,-999,-999,-999,-999,0.21103,0.21626,-999,-999,0.18563,0.11755,-999,-999,-999,0.04446,-999,-999,-999,-999,-999,-999,0.00087,-999,-999,-999,25.931,29.071,31.267,-999,29.914,29.426,-999,28.195,-999,27.183,-999,-999,25.511,-999,-999,-999,18.064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,22,0,15,0,31.992,-122.385,1103,18.7,4119,-999,-999,-999,0.02633,0.023,0.02308,-999,0.02328,0.03809,-999,0.05471,-999,0.07622,-999,-999,0.09091,-999,-999,-999,-999,-999,-999,-999,0.14148,0.13614,-999,-999,0.10246,0.0603,-999,-999,-999,0.02119,-999,-999,-999,-999,-999,-999,0.00038,-999,-999,-999,12.839,14.342,15.486,-999,14.687,14.047,-999,13.365,-999,12.764,-999,-999,11.934,-999,-999,-999,11.666,-999,-999,0.00748,0.00828,0.0106,0.00976,0.00857,0.00611,0.00348,0.00235,0.00161,0.0009,0.00083,0.00078,0.00074,0.00068,0.00064,0.00072,0.00075,0.00158,0.00207,0.00173,0.00205,0.00191,0.00129,0.00111,0.00099,0.00074,0.00057,0.0005,0.00045,0.00035,0.00033,0.00031,0.00029,0.00027,0.00021,0.00015,0.00014,9.00E-05,8.00E-05,7.00E-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.78,-999,37.17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,22,19,31,0,31.917,-124.16,1104,19.32,4242,-999,-999,-999,0.02765,0.02512,0.02581,-999,0.02695,0.04357,-999,0.05601,-999,0.06843,-999,-999,0.07609,-999,-999,-999,-999,-999,-999,-999,0.90922,0.84768,-999,-999,0.60761,0.35313,-999,-999,-999,0.12393,-999,-999,-999,-999,-999,-999,0.00214,-999,-999,-999,77.122,87.13,93.967,-999,90.867,88.788,-999,85.924,-999,84.057,-999,-999,80.142,-999,-999,-999,51.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,23,19,6,0,33.245,-121.44,1105,17.46,3792,-999,-999,-999,0.08487,0.06816,0.06299,-999,0.05277,0.06391,-999,0.07293,-999,0.0876,-999,-999,0.10263,-999,-999,-999,-999,-999,-999,-999,0.28598,0.31896,-999,-999,0.35099,0.26923,-999,-999,-999,0.13468,-999,-999,-999,-999,-999,-999,0.00324,-999,-999,-999,63.435,72.242,78.724,-999,76.886,76.036,-999,74.147,-999,72.51,-999,-999,69.268,-999,-999,-999,46.069,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,63.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,24,16,46,0,34.178,-119.51,1106,17.85,127,-999,-999,-999,0.15681,0.12913,0.1142,-999,0.09289,0.09943,-999,0.1034,-999,0.11347,-999,-999,0.12668,-999,-999,-999,1.24804,-999,-999,-999,0.07032,0.08003,-999,-999,0.09841,0.08771,-999,-999,-999,0.06066,-999,-999,-999,-999,-999,-999,0.00189,-999,-999,-999,30.046,34.811,38.223,-999,38.147,37.318,-999,36.733,-999,35.707,-999,-999,33.848,-999,-999,-999,25.326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.88,32.61,207.96,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,24,22,20,0,34.273,-120.018,1107,17.71,565,-999,-999,-999,0.13166,0.10286,0.09608,-999,0.08097,0.09159,-999,0.09957,-999,0.11727,-999,-999,0.12755,-999,-999,-999,0.61317,-999,-999,-999,0.25036,0.29057,-999,-999,0.33326,0.28267,-999,-999,-999,0.17852,-999,-999,-999,-999,-999,-999,0.00358,-999,-999,-999,74.982,90.134,97.941,-999,96.31,95.193,-999,92.398,-999,89.321,-999,-999,84.88,-999,-999,-999,55.708,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.9,32.61,183.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,131291,cal9809
1998,9,25,17,30,0,33.818,-121.855,1108,17.46,3701,0.275,-999,-999,0.08414,0.06937,0.06241,-999,0.05192,0.06638,-999,0.07504,-999,0.09127,-999,-999,0.10252,-999,-999,-999,-999,-999,-999,-999,0.1691,0.184,-999,-999,0.20113,0.15227,-999,-999,-999,0.0732,-999,-999,-999,-999,-999,-999,0.00168,-999,-999,-999,32.763,37.036,40.071,-999,38.824,38.076,-999,36.787,-999,35.779,-999,-999,33.813,-999,-999,-999,23.394,-999,-999,0.02195,0.02387,0.02885,0.02608,0.02313,0.01693,0.00992,0.00708,0.00523,0.00338,0.00306,0.0028,0.00261,0.00245,0.00244,0.00244,0.0025,0.0053,0.00667,0.00537,0.00686,0.00642,0.00448,0.00392,0.00351,0.00267,0.00211,0.00189,0.00169,0.00135,0.00128,0.00121,0.00114,0.00108,0.00087,0.00063,0.00058,0.00037,0.00035,0.0003,0.05001,0.04549,0.02744,0.0227,0.01939,0.01327,0.00952,0.00814,0.00695,0.00507,0.00468,0.00433,0.004,0.0037,0.0027,0.00171,0.00155,0.00082,0.00076,0.00062,0.077299,0.074011,0.06335,0.058408,0.052633,0.044988,0.05197,0.056058,0.055754,0.065002,0.067529,0.069241,0.071422,0.075986,0.140945,0.277806,0.288575,0.435818,0.447968,0.484711,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.86,-999,86.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1180891,cal9809
1998,9,26,18,54,0,33.388,-124.328,1109,18.22,4341,0.14,-999,-999,0.03781,0.03443,0.03363,-999,0.03248,0.04408,-999,0.05588,-999,0.07597,-999,-999,0.08785,-999,-999,-999,-999,-999,-999,-999,0.58461,0.58258,-999,-999,0.49177,0.30999,-999,-999,-999,0.12137,-999,-999,-999,-999,-999,-999,0.00229,-999,-999,-999,71.124,81.423,88.217,-999,85.746,84.145,-999,81.151,-999,79.079,-999,-999,75.067,-999,-999,-999,48.156,-999,-999,0.01029,0.01145,0.01435,0.01333,0.01152,0.00846,0.00459,0.00312,0.00222,0.00139,0.00122,0.00111,0.00104,0.00098,0.00105,0.00107,0.00112,0.00246,0.00313,0.00244,0.00295,0.00276,0.00194,0.0017,0.00153,0.00117,0.00093,0.00084,0.00075,0.0006,0.00057,0.00054,0.00051,0.00048,0.00039,0.00028,0.00026,0.00017,0.00016,0.00014,0.02698,0.02472,0.01551,0.01302,0.01125,0.00793,0.00584,0.00505,0.00436,0.00326,0.00303,0.00282,0.00262,0.00243,0.00182,0.00119,0.00109,0.00061,0.00057,0.00047,0.042609,0.040821,0.03692,0.035978,0.032883,0.031178,0.04296,0.049008,0.050154,0.061202,0.064039,0.066041,0.068472,0.073246,0.138675,0.275916,0.286735,0.432768,0.444238,0.481631,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,132315,cal9809
1998,9,27,19,53,0,34.727,-121.552,1110,17.27,676,-999,-999,-999,0.07655,0.06076,0.0556,-999,0.04787,0.05869,-999,0.067,-999,0.07968,-999,-999,0.09013,-999,-999,-999,-999,-999,-999,-999,0.49351,0.56213,-999,-999,0.59913,0.45942,-999,-999,-999,0.23165,-999,-999,-999,-999,-999,-999,0.00361,-999,-999,-999,105.837,121.271,129.301,-999,126.83,125.549,-999,120.129,-999,118.27,-999,-999,112.416,-999,-999,-999,70.147,-999,-999,0.01881,0.01961,0.02042,0.01843,0.01685,0.01276,0.00816,0.00642,0.00517,0.00371,0.00337,0.00306,0.00279,0.00258,0.00237,0.00229,0.00239,0.00447,0.00556,0.00462,0.00616,0.0058,0.00417,0.00369,0.00333,0.0026,0.0021,0.00189,0.0017,0.00139,0.00132,0.00125,0.00119,0.00113,0.00092,0.00069,0.00064,0.00043,0.00041,0.00035,0.04086,0.03522,0.01603,0.01197,0.00939,0.00527,0.0032,0.00252,0.002,0.00125,0.00112,0.00099,0.00089,0.00079,0.00051,0.00026,0.00023,0.0001,8.00E-05,6.00E-05,0.065009,0.059481,0.04351,0.040028,0.036353,0.032818,0.04389,0.049778,0.050744,0.061512,0.064279,0.066161,0.068492,0.073206,0.138685,0.276206,0.287145,0.434268,0.446178,0.483401,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.57,32.62,61.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1179867,cal9809
1998,9,27,22,11,0,34.897,-121.198,1111,17.27,569,0.368,-999,-999,0.09838,0.07087,0.06458,-999,0.05777,0.06733,-999,0.07974,-999,0.10346,-999,-999,0.11516,-999,-999,-999,0.32355,-999,-999,-999,0.32747,0.39705,-999,-999,0.45494,0.35189,-999,-999,-999,0.18086,-999,-999,-999,-999,-999,-999,0.00436,-999,-999,-999,72.037,85.567,93.998,-999,92.613,93.992,-999,91.42,-999,88.293,-999,-999,82.561,-999,-999,-999,44.983,-999,-999,0.0146,0.01562,0.01796,0.01634,0.01523,0.01187,0.00755,0.0058,0.00464,0.0032,0.00285,0.00253,0.0023,0.00214,0.00196,0.0019,0.00194,0.00414,0.0052,0.00427,0.00411,0.00379,0.00248,0.00212,0.00186,0.00136,0.00104,0.0009,0.00079,0.00061,0.00058,0.00054,0.00051,0.00047,0.00037,0.00026,0.00023,0.00014,0.00013,0.00012,0.04608,0.04127,0.02292,0.01838,0.01529,0.00985,0.0067,0.00558,0.00464,0.00322,0.00294,0.00268,0.00245,0.00223,0.00154,0.00091,0.00081,0.00039,0.00036,0.00028,0.066019,0.061541,0.04794,0.044348,0.040633,0.036508,0.04678,0.052218,0.052854,0.062972,0.065579,0.067321,0.069562,0.074206,0.139305,0.276466,0.287275,0.434228,0.446098,0.483271,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.3,32.58,81.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1180891,cal9809
1999,8,7,19,20,0,32.962,-117.308,1112,19.28,276,0.899,0.734,-999,0.134,0.10941,0.10306,-999,0.08241,0.08286,-999,0.08237,-999,0.08642,-999,-999,0.09352,-999,-999,-999,-999,-999,-999,-999,0.43558,0.48914,-999,-999,0.6134,0.57943,-999,-999,-999,0.39838,-999,-999,-999,-999,-999,-999,0.02218,-999,-999,-999,97.446,109.754,-999,-999,114.363,113.872,-999,-999,-999,108.89,-999,-999,107.804,-999,-999,-999,88.946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.39,-999,-999,-999,-999,-999,-999,0.00367,0.69879,0.01683,0.02514,0.07673,0,0.07621,0.0378,0.08944,0.08457,0.00337,0.03575,0.11162,0.0102,0.01106,0.00427,0.04165,0.07747,0.00788,0.00365,0.01154,148679,cal9908
1999,8,10,0,6,0,30.85,-121.57,1114,18.19,4166,0.102,0.092,-999,0.04223,0.03607,0.03579,-999,0.03425,0.04722,-999,0.05979,-999,0.07672,-999,-999,0.08955,-999,-999,-999,-999,-999,-999,-999,0.26142,0.27397,-999,-999,0.24129,0.15841,-999,-999,-999,0.0641,-999,-999,-999,-999,-999,-999,0.00345,-999,-999,-999,44.282,50.772,-999,-999,53.977,54.108,-999,-999,-999,52.273,-999,-999,50.352,-999,-999,-999,43.972,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.6,32.57,-999,-999,-999,-999,-999,0.0023,0.0832,0.003,0.0079,0.0099,0,0.0017,0.0155,0.0383,0.0064,0.003,0.0015,0.0222,0,0.0019,0.0009,0.0062,0.006,0.0008,0.0003,0.0011,150727,cal9908
1999,8,11,23,37,0,31.425,-121.987,1117,17.65,3859,0.248,0.185,-999,0.06082,0.05488,0.05342,-999,0.04846,0.06083,-999,0.07196,-999,0.08844,-999,-999,0.1011,-999,-999,-999,-999,-999,-999,-999,0.38752,0.38747,-999,-999,0.37549,0.27811,-999,-999,-999,0.12852,-999,-999,-999,-999,-999,-999,0.00807,-999,-999,-999,59.251,67.093,-999,-999,70.474,70.779,-999,-999,-999,67.923,-999,-999,65.961,-999,-999,-999,55.935,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.46,32.46,-999,-999,-999,-999,-999,0.00925,0.16521,0.00718,0.01774,0.0268,0,0.0054,0.02537,0.0951,0.01591,0.0034,0.00268,0.04158,0.00108,0.00706,0.0022,0.00786,0.01343,0.00219,0.00066,0.00285,148679,cal9908
1999,8,12,20,26,0,32.412,-119.97,1118,17.16,1244,0.493,0.346,-999,0.09426,0.08002,0.07267,-999,0.06492,0.0763,-999,0.07647,-999,0.09014,-999,-999,0.09447,-999,-999,-999,-999,-999,-999,-999,0.2861,0.33033,-999,-999,0.38634,0.31706,-999,-999,-999,0.17399,-999,-999,-999,-999,-999,-999,0.00867,-999,-999,-999,82.382,93.444,-999,-999,97.89,97.799,-999,-999,-999,93.299,-999,-999,91.314,-999,-999,-999,76.372,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.97,-999,-999,-999,-999,-999,-999,0.01185,0.31534,0.0039,0.02072,0.05507,0,0.00647,0.03261,0.06301,0.06409,0.0026,0.00437,0.02759,0.01802,0.00363,0.00172,0.01766,0.02554,0.00528,0.00271,0.00799,148679,cal9908
